Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,class
93,43,69,133,55,8,130,51,18,143,158,248,157,71,5,7,185,187,1
83,40,55,115,53,6,132,53,18,139,142,248,157,84,10,7,176,183,1
88,40,58,114,48,7,134,52,18,139,147,251,156,85,12,7,183,182,1
89,47,74,136,58,11,161,43,20,160,170,373,185,75,0,7,182,192,1
89,44,80,138,56,11,161,43,20,155,175,366,181,76,0,16,182,193,1
90,47,73,141,59,11,161,43,20,160,171,371,185,76,9,11,182,193,1
90,46,73,136,58,11,161,43,20,157,170,375,186,76,1,9,183,193,1
89,41,63,128,54,7,130,52,18,143,158,251,159,74,7,9,185,187,1
92,40,64,145,60,8,128,51,17,142,152,241,150,62,8,7,197,207,1
95,48,81,138,58,11,160,43,20,160,170,373,186,75,2,9,182,192,1
88,44,84,135,55,11,154,44,19,151,174,351,164,74,6,11,184,195,1
94,39,61,117,50,6,131,52,18,140,157,255,153,79,7,4,181,182,1
91,46,83,140,56,10,161,43,20,157,180,369,186,75,0,21,184,195,1
91,35,59,136,58,6,122,55,17,130,142,222,113,64,3,15,197,208,1
95,43,76,143,58,10,151,44,19,145,173,343,160,71,7,17,187,199,1
87,44,81,137,56,12,155,44,20,157,171,349,168,75,5,17,183,193,1
91,44,83,136,54,12,155,43,19,155,176,352,161,75,3,11,183,197,1
90,43,85,133,55,10,155,44,20,155,175,351,165,75,9,11,183,196,1
90,40,60,116,48,7,132,51,18,144,158,257,156,82,12,8,184,184,1
89,42,66,125,52,7,131,52,18,145,162,252,157,73,10,16,186,184,1
94,48,84,153,64,11,156,44,20,162,179,358,188,75,5,15,184,195,1
89,46,84,150,63,11,158,43,20,158,175,365,175,74,8,15,185,194,1
93,48,83,144,62,11,157,44,20,164,170,355,187,73,8,11,185,194,1
90,48,81,150,63,11,156,44,20,163,170,353,188,75,8,14,184,195,1
95,48,83,143,57,11,159,44,20,164,171,354,187,75,8,12,185,191,1
86,37,60,122,54,5,120,56,17,128,141,211,129,72,1,15,186,190,1
90,41,66,132,56,9,123,53,17,144,152,230,159,66,7,4,191,197,1
83,36,66,114,53,5,122,56,17,129,143,218,135,79,1,11,184,190,1
88,40,55,114,53,6,132,53,18,139,142,249,157,86,6,7,176,183,1
87,44,82,135,56,11,158,43,20,157,170,360,170,75,10,16,183,194,1
93,47,83,145,56,11,156,44,20,157,172,362,188,75,5,20,184,195,1
86,44,70,156,64,8,137,48,18,143,160,285,174,67,9,1,193,202,1
91,43,65,158,65,9,134,49,18,145,163,277,170,67,6,11,195,201,1
91,44,69,152,63,8,137,48,18,145,162,282,167,67,9,4,195,197,1
90,43,72,157,64,8,136,48,18,145,158,280,168,64,4,5,199,205,1
90,44,69,154,64,8,137,49,18,144,161,278,169,72,4,4,187,195,1
89,40,79,155,63,9,146,45,19,139,165,313,137,70,9,0,197,197,1
89,40,80,147,63,8,146,45,19,143,169,316,160,71,5,7,188,197,1
90,49,87,135,55,11,158,44,20,161,169,361,179,74,5,7,182,194,1
91,49,87,136,55,11,160,43,20,167,177,366,186,76,2,11,183,193,1
85,37,59,115,54,5,119,57,17,125,141,208,127,73,5,5,183,188,1
87,36,68,141,62,8,139,47,18,130,163,289,124,73,2,3,189,196,1
89,40,79,154,64,9,144,46,19,140,168,314,147,70,0,7,189,199,1
91,42,67,131,56,9,127,53,18,145,157,240,155,72,5,8,189,193,1
92,40,67,115,49,8,138,50,18,140,160,271,148,83,12,19,183,183,1
89,44,81,135,57,10,156,44,19,153,169,351,174,75,10,16,184,195,1
93,43,84,136,54,10,154,43,19,150,176,354,161,73,4,6,185,196,1
89,45,85,160,64,11,156,43,19,152,173,367,164,71,1,6,189,197,1
96,39,56,116,51,7,133,53,18,139,142,251,158,87,3,7,179,183,1
88,35,59,141,59,6,128,52,18,129,148,245,113,63,4,7,200,207,1
87,37,67,144,60,7,129,52,18,129,147,247,121,64,2,7,199,206,1
85,35,49,113,54,4,119,57,17,124,139,208,135,81,10,3,181,184,1
94,48,83,162,66,11,156,43,19,157,176,356,181,74,5,15,185,196,1
95,46,84,166,66,10,156,43,19,152,177,357,184,69,6,15,189,197,1
91,47,78,152,63,11,160,43,20,157,173,369,184,72,8,13,188,195,1
95,47,88,162,64,10,159,43,20,160,176,365,186,71,12,15,188,197,1
94,41,65,131,56,9,130,52,18,144,159,245,156,74,3,7,184,186,1
89,47,87,137,54,11,158,43,20,163,176,368,185,76,3,5,182,193,1
89,46,83,150,63,10,160,43,20,156,173,358,179,73,4,10,185,196,1
94,48,87,162,64,10,156,43,19,156,178,357,187,75,4,14,185,195,1
93,36,68,146,58,8,132,50,18,134,158,264,121,65,5,27,197,208,1
94,48,84,153,63,10,156,43,20,164,176,355,188,73,5,15,185,196,1
91,44,86,166,65,11,155,43,19,150,168,351,174,72,8,9,191,196,1
89,45,85,161,65,11,155,43,20,157,172,355,174,74,6,9,184,196,1
93,39,58,116,51,7,135,51,18,139,155,257,150,86,12,6,182,182,1
91,44,65,156,65,7,135,49,18,142,164,271,166,74,3,11,187,193,1
89,46,80,153,63,11,157,43,19,152,171,362,175,72,5,9,185,196,1
94,43,85,160,64,10,155,43,20,158,177,357,185,74,5,13,184,195,1
91,43,85,162,68,10,156,43,20,151,171,357,176,73,12,9,185,195,1
95,46,88,175,70,10,156,43,20,148,173,358,184,69,15,16,191,201,1
92,41,62,144,59,7,128,52,18,140,149,243,157,61,13,4,203,209,1
86,45,80,146,60,11,156,44,20,164,170,350,179,73,8,17,184,195,1
87,44,81,142,58,10,156,44,19,156,173,349,186,74,9,14,184,197,1
93,43,84,135,54,10,155,44,19,151,176,351,162,75,5,9,184,196,1
85,37,49,111,54,5,120,55,17,127,138,217,147,83,8,12,181,183,1
88,45,84,134,55,11,154,44,20,150,169,350,174,73,6,9,185,196,1
88,43,85,136,56,10,153,44,19,147,173,350,164,72,8,5,187,196,1
89,44,83,128,54,11,154,44,20,151,164,350,171,74,11,6,184,194,1
94,48,77,138,56,11,157,44,20,163,173,355,187,76,1,5,182,191,1
91,41,62,145,60,8,127,52,17,142,149,250,158,63,3,1,203,210,1
92,42,70,125,52,6,139,50,18,144,164,276,170,81,6,16,182,184,1
97,44,78,158,62,8,144,47,19,148,160,303,166,64,13,3,199,206,1
90,46,76,134,59,9,157,44,20,160,170,355,187,78,6,3,184,191,1
91,49,78,135,55,11,157,43,20,162,175,357,186,76,2,5,183,192,1
89,42,87,145,59,10,152,44,19,144,170,340,163,72,10,20,187,197,1
86,47,80,147,64,11,156,44,20,161,168,350,186,74,5,16,184,193,1
89,42,86,147,61,9,151,44,19,145,170,332,163,72,6,23,188,200,1
90,42,64,147,62,7,129,51,18,142,150,247,157,63,11,3,201,210,1
90,41,68,149,63,7,128,52,18,143,153,246,157,65,14,5,201,203,1
93,42,65,123,51,7,133,51,18,144,162,260,159,75,13,14,185,188,1
86,38,73,148,62,8,136,48,18,134,167,280,126,72,4,6,189,193,1
89,45,84,129,55,10,157,44,20,158,166,353,176,74,7,11,183,193,1
90,47,83,133,56,11,157,44,20,161,169,354,185,74,2,5,182,191,1
90,48,78,132,56,10,158,44,20,164,169,366,186,77,1,14,182,192,1
96,41,61,122,51,6,135,51,18,143,157,258,153,84,11,1,184,183,1
92,39,61,115,50,7,135,51,18,144,160,261,151,79,13,9,184,182,1
89,47,80,133,54,11,160,43,20,162,174,369,171,77,1,12,182,192,1
87,40,80,162,68,10,145,46,19,139,167,316,152,70,5,10,188,198,1
91,47,87,162,65,11,159,43,20,157,176,368,184,72,6,16,188,197,1
89,47,83,133,55,11,158,44,20,161,169,364,181,74,3,12,182,192,1
92,48,85,162,65,11,157,43,20,160,174,367,178,75,2,19,186,195,1
86,39,74,150,59,8,138,48,18,139,159,284,121,62,2,21,200,208,1
89,47,78,132,56,11,160,43,20,165,174,368,182,76,1,9,182,192,1
93,43,75,158,64,8,137,48,18,145,157,283,165,64,10,11,203,203,1
